stage,floors,aspect,azimuth,x,y,tower_plate,tower_long,tower_short,podium_plate,podium_aspect,podium_x,podium_y,podium_az,new_fail,new_ok,coverage_m2,bcr_pct,gfa_m2,far_pct,height_m
F 정밀 미세조정,40,3.438,159.0,194305.2,546954.7,319.3,33.13,9.64,2800.0,1.6,194295.2,546944.7,52.0,65,43,2909.8,30.97,37580,400.0,122.0
F 정밀 미세조정,39,2.656,159.0,194305.2,546954.7,330.3,29.62,11.15,2800.0,1.6,194295.2,546944.7,52.0,65,44,2909.8,30.97,37580,400.0,119.05
F 정밀 미세조정,39,3.438,159.0,194305.2,546954.7,330.3,33.7,9.8,2800.0,1.6,194295.2,546944.7,52.0,65,43,2909.8,30.97,37580,400.0,119.05
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,65,37,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,45,3.0,150.0,194289.2,546932.7,417.6,35.39,11.8,0.0,0.0,0.0,0.0,52.0,66,50,465.7,4.96,18790,200.0,136.75
G 용적률 민감도,39,3.0,150.0,194289.2,546932.7,481.8,38.02,12.67,0.0,0.0,0.0,0.0,52.0,66,48,533.5,5.68,18790,200.0,119.05
G 용적률 민감도,39,3.0,150.0,194325.2,546986.7,602.2,42.51,14.17,0.0,0.0,0.0,0.0,52.0,66,53,659.9,7.02,23488,250.0,119.05
G 용적률 민감도,39,3.0,150.0,194307.2,546950.7,292.7,29.63,9.88,1500.0,1.6,194289.2,546932.7,52.0,66,52,1580.6,16.82,23488,250.0,119.05
G 용적률 민감도,39,2.0,150.0,194325.2,547004.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,66,23,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,2.0,165.0,194325.2,547004.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,66,24,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,3.0,150.0,194325.2,546986.7,213.3,25.29,8.43,2200.0,1.6,194289.2,546950.7,52.0,66,31,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,45,2.0,150.0,194307.2,546950.7,313.2,25.03,12.51,0.0,0.0,0.0,0.0,52.0,67,59,351.7,3.74,14092,150.0,136.75
G 용적률 민감도,45,3.0,165.0,194271.2,546932.7,310.9,30.54,10.18,2200.0,1.6,194289.2,546950.7,52.0,67,23,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,361.3,26.88,13.44,0.0,0.0,0.0,0.0,52.0,67,59,402.7,4.29,14092,150.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546950.7,361.3,32.92,10.97,0.0,0.0,0.0,0.0,52.0,67,51,406.2,4.32,14092,150.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546968.7,361.3,32.92,10.97,0.0,0.0,0.0,0.0,52.0,67,50,406.2,4.32,14092,150.0,119.05
G 용적률 민감도,39,3.0,165.0,194325.2,546986.7,722.7,46.56,15.52,0.0,0.0,0.0,0.0,52.0,67,47,785.8,8.36,28185,300.0,119.05
G 용적률 민감도,39,3.0,165.0,194289.2,546950.7,454.7,36.93,12.31,1500.0,1.6,194289.2,546932.7,52.0,67,46,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,39,2.0,150.0,194271.2,546950.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,67,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,2.0,150.0,194325.2,546986.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,67,30,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,2.0,150.0,194271.2,546950.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,67,47,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,2.0,165.0,194271.2,546932.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,67,23,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,150.0,194325.2,546968.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,67,30,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,150.0,194325.2,546986.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,68,53,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,45,3.0,150.0,194325.2,546986.7,626.3,43.35,14.45,0.0,0.0,0.0,0.0,52.0,68,52,685.1,7.29,28185,300.0,136.75
G 용적률 민감도,45,3.0,165.0,194325.2,546986.7,730.7,46.82,15.61,0.0,0.0,0.0,0.0,52.0,68,47,794.1,8.45,32882,350.0,136.75
G 용적률 민감도,45,2.0,150.0,194343.2,546986.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,68,24,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,45,3.0,165.0,194271.2,546950.7,310.9,30.54,10.18,2200.0,1.6,194289.2,546950.7,52.0,68,30,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,3.0,165.0,194289.2,546950.7,481.8,38.02,12.67,0.0,0.0,0.0,0.0,52.0,68,53,533.5,5.68,18790,200.0,119.05
G 용적률 민감도,39,2.0,165.0,194307.2,546950.7,602.2,34.71,17.35,0.0,0.0,0.0,0.0,52.0,68,58,655.3,6.98,23488,250.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546968.7,292.7,24.19,12.1,1500.0,1.6,194289.2,546932.7,52.0,68,43,1580.6,16.82,23488,250.0,119.05
G 용적률 민감도,39,2.0,165.0,194307.2,546968.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,68,54,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,3.0,165.0,194325.2,546986.7,616.6,43.01,14.34,1500.0,1.6,194289.2,546932.7,52.0,68,44,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,45,2.0,150.0,194289.2,546932.7,417.6,28.9,14.45,0.0,0.0,0.0,0.0,52.0,69,50,461.9,4.92,18790,200.0,136.75
G 용적률 민감도,45,2.0,150.0,194307.2,546950.7,417.6,28.9,14.45,0.0,0.0,0.0,0.0,52.0,69,55,461.9,4.92,18790,200.0,136.75
G 용적률 민감도,45,3.0,150.0,194289.2,546950.7,417.6,35.39,11.8,0.0,0.0,0.0,0.0,52.0,69,51,465.7,4.96,18790,200.0,136.75
G 용적률 민감도,45,2.0,150.0,194325.2,546986.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,69,46,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546968.7,361.3,26.88,13.44,0.0,0.0,0.0,0.0,52.0,69,63,402.7,4.29,14092,150.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546932.7,481.8,31.04,15.52,0.0,0.0,0.0,0.0,52.0,69,48,529.4,5.63,18790,200.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546950.7,481.8,38.02,12.67,0.0,0.0,0.0,0.0,52.0,69,50,533.5,5.68,18790,200.0,119.05
G 용적률 민감도,39,3.0,165.0,194289.2,546968.7,213.3,25.29,8.43,2200.0,1.6,194289.2,546950.7,52.0,69,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,45,2.0,150.0,194289.2,546950.7,376.7,27.45,13.72,1500.0,1.6,194289.2,546932.7,52.0,70,44,1580.6,16.82,28185,300.0,136.75
G 용적률 민감도,39,2.0,165.0,194289.2,546932.7,481.8,31.04,15.52,0.0,0.0,0.0,0.0,52.0,70,49,529.4,5.63,18790,200.0,119.05
G 용적률 민감도,39,3.0,165.0,194289.2,546932.7,454.7,36.93,12.31,1500.0,1.6,194289.2,546932.7,52.0,70,46,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,45,3.0,165.0,194289.2,546968.7,242.5,26.97,8.99,1500.0,1.6,194289.2,546932.7,52.0,71,47,1580.6,16.82,23488,250.0,136.75
G 용적률 민감도,45,2.0,165.0,194307.2,546950.7,626.3,35.39,17.7,0.0,0.0,0.0,0.0,52.0,71,56,680.4,7.24,28185,300.0,136.75
G 용적률 민감도,45,3.0,150.0,194307.2,546950.7,376.7,33.62,11.21,1500.0,1.6,194289.2,546932.7,52.0,71,47,1580.6,16.82,28185,300.0,136.75
G 용적률 민감도,39,2.0,165.0,194289.2,546950.7,481.8,31.04,15.52,0.0,0.0,0.0,0.0,52.0,71,53,529.4,5.63,18790,200.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546932.7,602.2,34.71,17.35,0.0,0.0,0.0,0.0,52.0,71,47,655.3,6.98,23488,250.0,119.05
G 용적률 민감도,39,3.0,150.0,194325.2,546986.7,722.7,46.56,15.52,0.0,0.0,0.0,0.0,52.0,71,50,785.8,8.36,28185,300.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546950.7,454.7,36.93,12.31,1500.0,1.6,194289.2,546932.7,52.0,71,43,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546950.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,71,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,45,2.0,150.0,194307.2,546968.7,313.2,25.03,12.51,0.0,0.0,0.0,0.0,52.0,72,63,351.7,3.74,14092,150.0,136.75
G 용적률 민감도,45,2.0,165.0,194289.2,546932.7,417.6,28.9,14.45,0.0,0.0,0.0,0.0,52.0,72,50,461.9,4.92,18790,200.0,136.75
G 용적률 민감도,45,2.0,150.0,194289.2,546950.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,72,50,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,39,3.0,150.0,194289.2,546932.7,454.7,36.93,12.31,1500.0,1.6,194289.2,546932.7,52.0,72,42,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,39,2.0,165.0,194307.2,546950.7,843.1,41.06,20.53,0.0,0.0,0.0,0.0,52.0,72,54,905.7,9.64,32882,350.0,119.05
G 용적률 민감도,39,2.0,165.0,194325.2,546986.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,72,44,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,45,3.0,150.0,194289.2,546968.7,313.2,30.65,10.22,0.0,0.0,0.0,0.0,52.0,73,50,355.0,3.78,14092,150.0,136.75
G 용적률 민감도,45,2.0,150.0,194289.2,546932.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,73,48,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,45,3.0,150.0,194289.2,546950.7,626.3,43.35,14.45,0.0,0.0,0.0,0.0,52.0,73,48,685.1,7.29,28185,300.0,136.75
G 용적률 민감도,45,2.0,150.0,194289.2,546932.7,376.7,27.45,13.72,1500.0,1.6,194289.2,546932.7,52.0,73,44,1580.6,16.82,28185,300.0,136.75
G 용적률 민감도,45,2.0,150.0,194289.2,546950.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,73,43,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,45,2.0,150.0,194307.2,546950.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,73,36,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,2.0,165.0,194289.2,546968.7,361.3,26.88,13.44,0.0,0.0,0.0,0.0,52.0,73,51,402.7,4.29,14092,150.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546968.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,73,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,73,36,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,150.0,194343.2,546986.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,73,21,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546968.7,313.2,25.03,12.51,0.0,0.0,0.0,0.0,52.0,74,51,351.7,3.74,14092,150.0,136.75
G 용적률 민감도,45,2.0,165.0,194289.2,546950.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,74,53,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,45,2.0,150.0,194325.2,546986.7,626.3,35.39,17.7,0.0,0.0,0.0,0.0,52.0,74,52,680.4,7.24,28185,300.0,136.75
G 용적률 민감도,45,2.0,165.0,194325.2,546986.7,730.7,38.23,19.11,0.0,0.0,0.0,0.0,52.0,74,47,789.1,8.4,32882,350.0,136.75
G 용적률 민감도,45,3.0,165.0,194307.2,546968.7,730.7,46.82,15.61,0.0,0.0,0.0,0.0,52.0,74,58,794.1,8.45,32882,350.0,136.75
G 용적률 민감도,45,3.0,165.0,194289.2,546950.7,510.9,39.15,13.05,1500.0,1.6,194289.2,546932.7,52.0,74,46,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,45,2.0,165.0,194325.2,546986.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,74,29,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,3.0,150.0,194307.2,546968.7,481.8,38.02,12.67,0.0,0.0,0.0,0.0,52.0,74,56,533.5,5.68,18790,200.0,119.05
G 용적률 민감도,39,2.0,150.0,194325.2,546986.7,722.7,38.02,19.01,0.0,0.0,0.0,0.0,52.0,74,50,780.7,8.31,28185,300.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546950.7,616.6,43.01,14.34,1500.0,1.6,194289.2,546932.7,52.0,74,41,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,2.0,150.0,194343.2,546968.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,74,20,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,165.0,194325.2,546986.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,74,27,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546950.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,75,45,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,45,2.0,150.0,194271.2,546932.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,75,26,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,45,2.0,165.0,194343.2,546968.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,75,19,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546968.7,481.8,31.04,15.52,0.0,0.0,0.0,0.0,52.0,75,58,529.4,5.63,18790,200.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546950.7,602.2,34.71,17.35,0.0,0.0,0.0,0.0,52.0,75,50,655.3,6.98,23488,250.0,119.05
G 용적률 민감도,39,2.0,150.0,194307.2,546968.7,454.7,30.15,15.08,1500.0,1.6,194289.2,546932.7,52.0,75,50,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546932.7,454.7,30.15,15.08,1500.0,1.6,194289.2,546932.7,52.0,75,44,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,45,3.0,150.0,194289.2,546950.7,730.7,46.82,15.61,0.0,0.0,0.0,0.0,52.0,76,48,794.1,8.45,32882,350.0,136.75
G 용적률 민감도,45,3.0,150.0,194325.2,546986.7,310.9,30.54,10.18,2200.0,1.6,194289.2,546950.7,52.0,76,30,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,481.8,31.04,15.52,0.0,0.0,0.0,0.0,52.0,76,53,529.4,5.63,18790,200.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546950.7,722.7,38.02,19.01,0.0,0.0,0.0,0.0,52.0,76,49,780.7,8.31,28185,300.0,119.05
G 용적률 민감도,45,3.0,150.0,194307.2,546950.7,521.9,39.57,13.19,0.0,0.0,0.0,0.0,52.0,77,50,575.7,6.13,23488,250.0,136.75
G 용적률 민감도,45,2.0,150.0,194289.2,546968.7,376.7,27.45,13.72,1500.0,1.6,194289.2,546932.7,52.0,77,42,1580.6,16.82,28185,300.0,136.75
G 용적률 민감도,45,3.0,165.0,194289.2,546968.7,376.7,33.62,11.21,1500.0,1.6,194289.2,546932.7,52.0,77,46,1580.6,16.82,28185,300.0,136.75
G 용적률 민감도,45,2.0,150.0,194271.2,546950.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,77,31,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,454.7,30.15,15.08,1500.0,1.6,194289.2,546932.7,52.0,77,48,1580.6,16.82,28185,300.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546950.7,213.3,25.29,8.43,2200.0,1.6,194289.2,546950.7,52.0,77,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,2.0,150.0,194325.2,546986.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,77,30,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,150.0,194271.2,546932.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,77,26,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,150.0,194289.2,546968.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,77,32,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546932.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,78,48,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,45,3.0,150.0,194307.2,546968.7,376.7,33.62,11.21,1500.0,1.6,194289.2,546932.7,52.0,78,52,1580.6,16.82,28185,300.0,136.75
G 용적률 민감도,45,3.0,150.0,194307.2,546950.7,510.9,39.15,13.05,1500.0,1.6,194289.2,546932.7,52.0,78,45,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194289.2,546968.7,602.2,34.71,17.35,0.0,0.0,0.0,0.0,52.0,78,49,655.3,6.98,23488,250.0,119.05
G 용적률 민감도,39,3.0,165.0,194289.2,546950.7,616.6,43.01,14.34,1500.0,1.6,194289.2,546932.7,52.0,78,44,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,2.0,150.0,194307.2,546968.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,78,37,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,150.0,194307.2,546968.7,417.6,28.9,14.45,0.0,0.0,0.0,0.0,52.0,79,60,461.9,4.92,18790,200.0,136.75
G 용적률 민감도,45,2.0,150.0,194289.2,546932.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,79,41,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,45,2.0,150.0,194307.2,546968.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,79,37,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,3.0,150.0,194307.2,546950.7,602.2,42.51,14.17,0.0,0.0,0.0,0.0,52.0,79,47,659.9,7.02,23488,250.0,119.05
G 용적률 민감도,39,2.0,165.0,194307.2,546968.7,722.7,38.02,19.01,0.0,0.0,0.0,0.0,52.0,79,58,780.7,8.31,28185,300.0,119.05
G 용적률 민감도,39,2.0,150.0,194325.2,546986.7,843.1,41.06,20.53,0.0,0.0,0.0,0.0,52.0,79,50,905.7,9.64,32882,350.0,119.05
G 용적률 민감도,39,3.0,150.0,194271.2,546950.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,79,31,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546950.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,80,32,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,45,3.0,150.0,194289.2,546950.7,310.9,30.54,10.18,2200.0,1.6,194289.2,546950.7,52.0,80,32,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,45,3.0,150.0,194307.2,546968.7,417.6,35.39,11.8,0.0,0.0,0.0,0.0,52.0,81,58,465.7,4.96,18790,200.0,136.75
G 용적률 민감도,39,3.0,150.0,194289.2,546932.7,213.3,25.29,8.43,2200.0,1.6,194289.2,546950.7,52.0,81,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,45,2.0,150.0,194289.2,546968.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,82,42,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,45,2.0,165.0,194289.2,546932.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,82,43,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,45,2.0,165.0,194289.2,546968.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,82,32,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,45,3.0,150.0,194289.2,546968.7,310.9,30.54,10.18,2200.0,1.6,194289.2,546950.7,52.0,82,32,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,2.0,165.0,194289.2,546932.7,213.3,20.65,10.33,2200.0,1.6,194289.2,546950.7,52.0,82,32,2297.4,24.45,28185,300.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546950.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,82,43,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546968.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,82,32,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,165.0,194289.2,546950.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,83,32,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546968.7,510.9,31.97,15.98,1500.0,1.6,194289.2,546932.7,52.0,84,42,1580.6,16.82,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546968.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,84,50,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546950.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,84,32,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546968.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,85,49,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,85,39,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546950.7,722.7,38.02,19.01,0.0,0.0,0.0,0.0,52.0,87,50,780.7,8.31,28185,300.0,119.05
G 용적률 민감도,45,2.0,150.0,194307.2,546968.7,521.9,32.31,16.15,0.0,0.0,0.0,0.0,52.0,89,58,571.4,6.08,23488,250.0,136.75
G 용적률 민감도,45,2.0,150.0,194307.2,546950.7,730.7,38.23,19.11,0.0,0.0,0.0,0.0,52.0,89,45,789.1,8.4,32882,350.0,136.75
G 용적률 민감도,45,2.0,165.0,194307.2,546968.7,730.7,38.23,19.11,0.0,0.0,0.0,0.0,52.0,89,58,789.1,8.4,32882,350.0,136.75
G 용적률 민감도,45,2.0,165.0,194289.2,546950.7,730.7,38.23,19.11,0.0,0.0,0.0,0.0,52.0,90,50,789.1,8.4,32882,350.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546968.7,722.7,38.02,19.01,0.0,0.0,0.0,0.0,52.0,91,49,780.7,8.31,28185,300.0,119.05
G 용적률 민감도,39,3.0,150.0,194307.2,546968.7,722.7,46.56,15.52,0.0,0.0,0.0,0.0,52.0,91,48,785.8,8.36,28185,300.0,119.05
G 용적률 민감도,39,3.0,150.0,194307.2,546968.7,843.1,50.29,16.76,0.0,0.0,0.0,0.0,52.0,91,47,911.2,9.7,32882,350.0,119.05
G 용적률 민감도,39,2.0,165.0,194289.2,546932.7,616.6,35.12,17.56,1500.0,1.6,194289.2,546932.7,52.0,92,41,1580.6,16.82,32882,350.0,119.05
G 용적률 민감도,45,2.0,150.0,194307.2,546968.7,626.3,35.39,17.7,0.0,0.0,0.0,0.0,52.0,93,55,680.4,7.24,28185,300.0,136.75
G 용적률 민감도,39,2.0,150.0,194307.2,546950.7,843.1,41.06,20.53,0.0,0.0,0.0,0.0,52.0,94,45,905.7,9.64,32882,350.0,119.05
G 용적률 민감도,45,3.0,150.0,194307.2,546968.7,626.3,43.35,14.45,0.0,0.0,0.0,0.0,52.0,95,54,685.1,7.29,28185,300.0,136.75
G 용적률 민감도,45,3.0,150.0,194289.2,546932.7,310.9,30.54,10.18,2200.0,1.6,194289.2,546950.7,52.0,96,31,2297.4,24.45,32882,350.0,136.75
G 용적률 민감도,39,3.0,165.0,194289.2,546950.7,843.1,50.29,16.76,0.0,0.0,0.0,0.0,52.0,99,47,911.2,9.7,32882,350.0,119.05
G 용적률 민감도,39,2.0,150.0,194289.2,546932.7,375.3,27.4,13.7,2200.0,1.6,194289.2,546950.7,52.0,101,31,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,39,3.0,165.0,194289.2,546932.7,375.3,33.55,11.18,2200.0,1.6,194289.2,546950.7,52.0,105,31,2297.4,24.45,32882,350.0,119.05
G 용적률 민감도,45,2.0,165.0,194289.2,546932.7,310.9,24.94,12.47,2200.0,1.6,194289.2,546950.7,52.0,107,31,2297.4,24.45,32882,350.0,136.75
