family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label,design
단일+저층부,5 미세조정,53,53,178.9,66,37,29,17,37,37580,400.0,8822,46402,4133,43.99,0.059,inf,inf,2,3.617,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 0.0, 194330.1, 546964.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,66,39,29,17,37,37580,400.0,8466,46046,4133,43.99,0.139,inf,inf,2,3.617,11.91,50층 391㎡(32.8×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.754, 176.0, 194325.1, 546969.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,66,37,29,17,37,37580,400.0,8667,46247,4133,43.99,0.061,inf,inf,2,3.616,11.46,52층 374㎡(32.6×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.85, 0.0, 194330.1, 546964.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,66,37,29,17,37,37580,400.0,8542,46122,4133,43.99,0.062,inf,inf,2,3.615,11.78,51층 382㎡(32.4×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.754, 0.0, 194330.1, 546964.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,66,40,29,17,37,37580,400.0,8439,46019,4133,43.99,0.122,inf,inf,2,3.613,13.28,55층 352㎡(26.5×13.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 1.995, 178.0, 194327.6, 546973.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,66,39,29,17,37,37581,400.0,8518,46098,4133,43.99,0.131,inf,inf,2,3.613,11.88,51층 382㎡(32.2×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.7075, 0.0, 194327.6, 546972.4, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,67,36,29,17,38,37580,400.0,8232,45812,4133,43.99,0.05,inf,inf,2,3.629,12.56,48층 409㎡(32.6×12.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.592, 172.0, 194329.1, 546961.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,67,37,29,17,38,37580,400.0,8303,45883,4133,43.99,0.1,inf,inf,2,3.626,13.21,52층 374㎡(28.3×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.142, 170.0, 194327.6, 546963.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,67,37,29,17,38,37580,400.0,8362,45942,4133,43.99,0.092,inf,inf,2,3.624,12.38,50층 391㎡(31.6×12.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.55, 172.0, 194327.6, 546964.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,68,36,29,17,39,37580,400.0,8466,46046,4133,43.99,0.064,inf,inf,2,3.626,11.91,50층 391㎡(32.8×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.754, 172.0, 194327.6, 546962.4, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,68,37,29,17,39,37580,400.0,8670,46250,4133,43.99,0.076,inf,inf,2,3.621,11.29,51층 382㎡(33.9×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.0, 176.0, 194327.6, 546964.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,44,44,149.2,68,37,29,17,39,37580,400.0,8056,45636,4133,43.99,0.099,inf,inf,2,3.617,12.51,44층 451㎡(36.0×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 2.88, 176.0, 194326.6, 546966.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,68,37,29,17,39,37580,400.0,8314,45894,4133,43.99,0.071,inf,inf,2,3.617,11.8,46층 429㎡(36.3×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 3.078, 176.0, 194327.6, 546964.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,68,37,29,17,39,37580,400.0,8374,45954,4133,43.99,0.089,inf,inf,2,3.617,13.08,53층 366㎡(28.0×13.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.142, 174.0, 194327.6, 546963.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,68,37,29,17,39,37580,400.0,7890,45470,4133,43.99,0.119,inf,inf,2,3.614,14.32,47층 419㎡(29.2×14.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.04, 176.0, 194326.6, 546966.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,69,36,29,17,40,37580,400.0,8475,46055,4133,43.99,0.051,inf,inf,2,3.618,11.52,48층 409㎡(35.5×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.078, 176.0, 194327.6, 546962.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,50,50,169.0,74,42,29,22,45,37580,400.0,8593,46173,4133,43.99,0.058,inf,inf,2,3.632,11.41,50층 391㎡(34.2×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 3.0, 170, 194317.1, 546953.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,75,42,29,21,46,37580,400.0,8742,46322,4133,43.99,0.095,inf,inf,2,3.631,11.34,53층 366㎡(32.3×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.85, 166.0, 194314.6, 546953.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,75,42,29,21,46,37580,400.0,8436,46016,4133,43.99,0.101,inf,inf,2,3.625,11.67,48층 409㎡(35.0×11.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.0, 170.0, 194314.6, 546956.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,75,42,29,21,46,37580,400.0,8361,45941,4133,43.99,0.12,inf,inf,2,3.624,11.98,48층 409㎡(34.1×12.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.85, 166.0, 194314.6, 546956.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,75,43,29,21,46,37580,400.0,8556,46136,4133,43.99,0.114,inf,inf,2,3.623,11.23,48층 409㎡(36.4×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.24, 170.0, 194312.1, 546956.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,76,41,29,21,47,37580,400.0,8511,46091,4133,43.99,0.066,inf,inf,2,3.638,12.11,52층 374㎡(30.9×12.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.55, 170.0, 194314.6, 546951.4, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,76,41,29,21,47,37580,400.0,8287,45867,4133,43.99,0.063,inf,inf,2,3.635,12.52,49층 400㎡(31.9×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.55, 170.0, 194314.6, 546951.4, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,61,36,30,17,31,37580,400.0,8834,46414,4133,43.99,0.1,inf,inf,2,3.637,11.01,53층 366㎡(33.3×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.024, 166.0, 194332.6, 546968.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,63,36,30,17,33,37580,400.0,8633,46213,4133,43.99,0.074,inf,inf,2,3.632,11.27,50층 391㎡(34.7×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 3.078, 168.0, 194332.6, 546967.4, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,63,37,30,17,33,37580,400.0,8517,46097,4133,43.99,0.115,inf,inf,2,3.63,12.3,53층 366㎡(29.8×12.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.4225, 168.0, 194330.1, 546972.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,64,36,30,17,34,37581,400.0,8710,46291,4133,43.99,0.049,inf,inf,2,3.637,11.14,51층 382㎡(34.3×11.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.078, 168.0, 194332.6, 546964.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,64,37,30,17,34,37580,400.0,8514,46094,4133,43.99,0.11,inf,inf,2,3.636,12.81,55층 352㎡(27.4×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.142, 170.0, 194332.6, 546968.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,64,36,30,17,34,37580,400.0,8674,46254,4133,43.99,0.095,inf,inf,2,3.632,11.6,53층 366㎡(31.6×11.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.7216, 170.0, 194332.6, 546968.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,64,39,30,17,34,37580,400.0,8712,46292,4133,43.99,0.119,inf,inf,2,3.629,11.81,55층 352㎡(29.8×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.52, 166.0, 194327.6, 546973.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,64,37,30,17,34,37580,400.0,8437,46017,4133,43.99,0.119,inf,inf,2,3.628,12.71,53층 366㎡(28.8×12.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.268, 170.0, 194330.1, 546971.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,65,36,30,17,35,37580,400.0,8593,46173,4133,43.99,0.077,inf,inf,2,3.634,11.75,52층 374㎡(31.8×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.7075, 172.0, 194332.6, 546967.4, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,65,36,30,17,35,37580,400.0,8589,46169,4133,43.99,0.084,inf,inf,2,3.632,12.17,54층 359㎡(29.5×12.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.4225, 172.0, 194332.6, 546967.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,65,37,30,17,35,37580,400.0,8518,46098,4133,43.99,0.127,inf,inf,2,3.629,11.88,51층 382㎡(32.2×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.7075, 168.0, 194330.1, 546969.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,65,39,30,19,35,37580,400.0,8816,46396,4133,43.99,0.141,inf,inf,2,3.624,11.22,54층 359㎡(32.0×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.85, 168.0, 194325.1, 546967.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,66,37,30,17,36,37580,400.0,8374,45954,4133,43.99,0.086,inf,inf,2,3.617,13.08,53층 366㎡(28.0×13.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.142, 178.0, 194330.1, 546966.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,67,36,30,17,37,37580,400.0,8372,45952,4133,43.99,0.083,inf,inf,2,3.631,12.56,51층 382㎡(30.4×12.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.4225, 172.0, 194332.6, 546967.4, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,67,36,30,17,37,37580,400.0,8303,45883,4133,43.99,0.077,inf,inf,2,3.629,13.21,52층 374㎡(28.3×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.142, 174.0, 194332.6, 546966.4, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,67,37,30,17,37,37580,400.0,8656,46236,4133,43.99,0.097,inf,inf,2,3.61,11.86,54층 359㎡(30.2×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.55, 0.0, 194327.6, 546967.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,67,39,30,17,37,37580,400.0,8816,46396,4133,43.99,0.105,inf,inf,2,3.603,11.22,54층 359㎡(32.0×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.85, 4.0, 194327.6, 546969.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,68,36,30,17,38,37580,400.0,8226,45806,4133,43.99,0.06,inf,inf,2,3.625,13.09,50층 391㎡(29.8×13.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.28, 172.0, 194329.1, 546961.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,68,36,30,17,38,37580,400.0,8037,45617,4133,43.99,0.04,inf,inf,2,3.622,13.99,49층 400㎡(28.5×14.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.04, 0.0, 194331.6, 546961.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,68,37,30,17,38,37580,400.0,8476,46056,4133,43.99,0.108,inf,inf,2,3.615,11.37,47층 419㎡(36.8×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 3.24, 176.0, 194325.1, 546967.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,68,37,30,17,38,37580,400.0,8362,45942,4133,43.99,0.065,inf,inf,2,3.613,12.38,50층 391㎡(31.6×12.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.55, 0.0, 194330.1, 546964.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,68,37,30,17,38,37580,400.0,8822,46402,4133,43.99,0.091,inf,inf,2,3.612,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 0.0, 194327.6, 546967.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,69,37,30,17,39,37580,400.0,8153,45733,4133,43.99,0.076,inf,inf,2,3.623,13.24,49층 400㎡(30.2×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.28, 176.0, 194329.1, 546964.4, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,69,37,30,17,39,37580,400.0,8235,45815,4133,43.99,0.101,inf,inf,2,3.614,12.33,47층 419㎡(34.0×12.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.754, 176.0, 194327.6, 546967.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,69,37,30,17,39,37580,400.0,8466,46046,4133,43.99,0.091,inf,inf,2,3.608,11.91,50층 391㎡(32.8×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.754, 4.0, 194327.6, 546967.4, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,47,47,159.1,70,36,30,17,40,37580,400.0,8061,45641,4133,43.99,0.048,inf,inf,2,3.617,13.21,47층 419㎡(31.7×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.4, 0, 194329.1, 546961.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,70,37,30,17,40,37580,400.0,8742,46322,4133,43.99,0.095,inf,inf,2,3.616,11.34,53층 366㎡(32.3×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.85, 176.0, 194325.1, 546964.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,70,37,30,17,40,37580,400.0,8235,45815,4133,43.99,0.095,inf,inf,2,3.616,12.33,47층 419㎡(34.0×12.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.754, 0.0, 194327.6, 546967.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,70,36,30,17,40,37580,400.0,8003,45583,4133,43.99,0.05,inf,inf,2,3.615,13.55,47층 419㎡(30.9×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.28, 0.0, 194329.1, 546961.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,45,45,152.5,70,37,30,17,40,37580,400.0,7907,45487,4133,43.99,0.088,inf,inf,2,3.615,13.53,45층 440㎡(32.5×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.4, 176.0, 194326.6, 546964.4, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,70,37,30,17,40,37580,400.0,8822,46402,4133,43.99,0.073,inf,inf,2,3.614,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 0.0, 194327.6, 546964.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,45,45,152.5,71,37,30,17,41,37580,400.0,7907,45487,4133,43.99,0.065,inf,inf,2,3.624,13.53,45층 440㎡(32.5×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.4, 176.0, 194326.6, 546961.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,71,36,30,17,41,37580,400.0,8153,45733,4133,43.99,0.05,inf,inf,2,3.623,13.24,49층 400㎡(30.2×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.28, 176.0, 194326.6, 546959.4, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,71,37,30,17,41,37580,400.0,8466,46046,4133,43.99,0.057,inf,inf,2,3.619,11.91,50층 391㎡(32.8×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.754, 0.0, 194327.6, 546962.4, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,71,37,30,17,41,37580,400.0,8395,45975,4133,43.99,0.069,inf,inf,2,3.61,11.66,47층 419㎡(35.9×11.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 3.078, 0.0, 194327.6, 546964.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,72,37,30,17,42,37580,400.0,8217,45797,4133,43.99,0.054,inf,inf,2,3.62,12.2,46층 429㎡(35.1×12.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.88, 0.0, 194326.6, 546961.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,72,37,30,17,42,37580,400.0,8475,46055,4133,43.99,0.05,inf,inf,2,3.62,11.52,48층 409㎡(35.5×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.078, 0.0, 194327.6, 546962.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,75,41,30,21,45,37580,400.0,8822,46402,4133,43.99,0.096,inf,inf,2,3.625,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 166.0, 194317.1, 546956.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,76,41,30,21,46,37580,400.0,8592,46172,4133,43.99,0.071,inf,inf,2,3.63,11.58,51층 382㎡(33.0×11.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.85, 166.0, 194317.1, 546953.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,76,41,30,21,46,37580,400.0,8437,46017,4133,43.99,0.081,inf,inf,2,3.63,12.24,51층 382㎡(31.2×12.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.55, 166.0, 194317.1, 546953.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,76,42,30,20,46,37580,400.0,8822,46402,4133,43.99,0.172,inf,inf,2,3.621,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 162.0, 194314.6, 546958.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,77,43,30,20,47,37580,400.0,8822,46402,4133,43.99,0.166,inf,inf,2,3.626,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 3.0, 166.0, 194312.1, 546958.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,78,43,30,20,48,37580,400.0,8511,46091,4133,43.99,0.18,inf,inf,2,3.621,12.11,52층 374㎡(30.9×12.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.55, 166.0, 194312.1, 546958.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,78,43,30,20,48,37580,400.0,8593,46173,4133,43.99,0.167,inf,inf,2,3.618,11.41,50층 391㎡(34.2×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 3.0, 166.0, 194312.1, 546958.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
