family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,190,33,129,12,61,37580,400.0,11256,48836,2607,27.75,0.131,5.9,0.08,3,3.372,12.25,43층 330㎡(26.9×12.2m) + 43층 330㎡(26.9×12.2m) + 저층부 5층 2500㎡(70.7×35.4m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,191,33,129,12,62,37580,400.0,11213,48793,4135,44.01,0.21,4.9,0.07,3,3.431,12.06,43층 320㎡(26.5×12.1m) + 43층 320㎡(26.5×12.1m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,191,24,129,1,62,37580,400.0,12948,50528,4129,43.95,0.102,15.5,0.17,3,3.309,11.48,53층 290㎡(25.3×11.5m) + 53층 290㎡(25.3×11.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,192,23,129,12,63,37580,400.0,9657,47237,4129,43.95,0.14,12.9,0.2,3,3.467,14.08,38층 317㎡(22.5×14.1m) + 38층 317㎡(22.5×14.1m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,194,32,129,12,65,37580,400.0,14174,51754,2602,27.7,0.106,6.7,0.07,3,3.388,10.32,53층 319㎡(31.0×10.3m) + 53층 319㎡(31.0×10.3m) + 저층부 2층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,197,31,129,12,68,37580,400.0,11788,49368,4129,43.95,0.163,5.4,0.07,3,3.43,14.18,48층 322㎡(22.7×14.2m) + 48층 322㎡(22.7×14.2m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,174,33,130,10,44,37580,400.0,10435,48015,4129,43.95,0.129,5.0,0.08,3,3.41,16.02,38층 411㎡(25.6×16.0m) + 38층 411㎡(25.6×16.0m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이,3 쌍둥이,47+38,47,159.1,185,30,130,10,55,37580,400.0,11658,49238,942,10.03,0.06,8.8,0.11,2,3.26,13.62,47층 560㎡(29.9×18.7m) + 38층 297㎡(21.8×13.6m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,189,31,130,12,59,37580,400.0,11606,49186,4129,43.95,0.118,6.8,0.09,3,3.439,12.81,43층 361㎡(28.2×12.8m) + 43층 361㎡(28.2×12.8m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,191,28,130,12,61,37580,400.0,9657,47237,4129,43.95,0.113,5.3,1.33,3,3.521,14.08,38층 317㎡(22.5×14.1m) + 38층 317㎡(22.5×14.1m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,196,34,130,12,66,37580,400.0,12293,49873,4129,43.95,0.177,4.9,0.06,3,3.39,12.09,48층 322㎡(26.6×12.1m) + 48층 322㎡(26.6×12.1m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,198,30,130,11,68,37580,400.0,11213,48793,4135,44.01,0.174,4.9,0.07,3,3.441,12.06,43층 320㎡(26.5×12.1m) + 43층 320㎡(26.5×12.1m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이,3 쌍둥이,38+38,38,129.4,177,30,131,10,46,37580,400.0,10885,48465,1080,11.5,0.061,7.5,0.12,2,3.272,13.62,38층 692㎡(33.3×20.8m) + 38층 297㎡(21.8×13.6m)
쌍둥이,3 쌍둥이,38+38,38,129.4,179,29,131,10,48,37580,400.0,11052,48632,1082,11.52,0.078,7.2,0.11,2,3.284,15.72,38층 593㎡(30.8×19.3m) + 38층 396㎡(25.2×15.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,180,33,131,10,49,37580,400.0,11495,49075,4129,43.95,0.144,9.3,0.14,3,3.441,10.47,38층 493㎡(38.5×12.8m) + 38층 329㎡(31.4×10.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,190,34,131,12,59,37580,400.0,11213,48793,4135,44.01,0.186,7.5,0.1,3,3.424,12.06,43층 320㎡(26.5×12.1m) + 43층 320㎡(26.5×12.1m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,193,30,131,12,62,37580,400.0,9657,47237,4129,43.95,0.123,5.3,1.33,3,3.457,14.08,38층 317㎡(22.5×14.1m) + 38층 317㎡(22.5×14.1m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,196,33,131,12,65,37580,400.0,11590,49170,4135,44.01,0.216,4.3,0.06,3,3.405,11.45,43층 433㎡(30.9×14.0m) + 43층 289㎡(25.2×11.5m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,198,31,131,11,67,37580,400.0,11401,48981,4135,44.01,0.158,4.9,0.06,3,3.405,13.33,48층 284㎡(21.3×13.3m) + 48층 284㎡(21.3×13.3m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,202,27,131,12,71,37580,400.0,10389,47969,4129,43.95,0.164,13.5,0.21,3,3.39,14.33,38층 493㎡(28.1×17.6m) + 38층 329㎡(22.9×14.3m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,186,33,132,10,54,37580,400.0,11813,49393,4129,43.95,0.181,10.7,0.15,3,3.449,10.32,43층 320㎡(31.0×10.3m) + 43층 320㎡(31.0×10.3m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이,3 쌍둥이,53+50,53,178.9,189,29,132,10,57,37580,400.0,15681,53261,828,8.81,0.028,25.1,0.28,2,3.257,9.41,53층 355㎡(37.7×9.4m) + 50층 376㎡(38.8×9.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,193,28,132,12,61,37580,400.0,10472,48052,4129,43.95,0.089,4.1,0.06,3,3.506,12.89,38층 365㎡(28.4×12.9m) + 38층 365㎡(28.4×12.9m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,196,30,132,12,64,37580,400.0,13525,51105,2602,27.7,0.043,7.3,0.08,3,3.438,9.69,53층 281㎡(29.1×9.7m) + 53층 281㎡(29.1×9.7m) + 저층부 4층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,197,32,132,12,65,37580,400.0,11823,49403,4135,44.01,0.188,4.0,0.05,3,3.394,14.18,48층 322㎡(22.7×14.2m) + 48층 322㎡(22.7×14.2m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,201,31,132,12,69,37580,400.0,12293,49873,4129,43.95,0.194,4.9,0.06,3,3.418,12.09,48층 322㎡(26.6×12.1m) + 48층 322㎡(26.6×12.1m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,203,31,132,12,71,37580,400.0,12316,49896,4129,43.95,0.154,6.0,0.08,3,3.452,10.97,43층 361㎡(32.9×11.0m) + 43층 361㎡(32.9×11.0m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,204,31,132,12,72,37580,400.0,12399,49979,2602,27.7,0.187,4.7,0.06,3,3.415,12.33,48층 334㎡(27.1×12.3m) + 48층 334㎡(27.1×12.3m) + 저층부 3층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,190,36,133,11,57,37580,400.0,10914,48494,2602,27.7,0.104,4.3,0.07,3,3.382,12.5,38층 516㎡(33.7×15.3m) + 38층 344㎡(27.5×12.5m) + 저층부 3층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,193,34,133,12,60,37580,400.0,12776,50356,2602,27.7,0.201,8.3,0.09,3,3.409,11.31,53층 281㎡(24.9×11.3m) + 53층 281㎡(24.9×11.3m) + 저층부 4층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,206,30,133,12,73,37580,400.0,11865,49445,4135,44.01,0.152,6.0,1.49,3,3.462,11.37,48층 284㎡(25.0×11.4m) + 48층 284㎡(25.0×11.4m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이,3 쌍둥이,41+41,41,139.3,186,30,134,10,52,37580,400.0,11508,49088,1006,10.71,0.043,8.2,0.12,2,3.249,15.14,41층 550㎡(29.7×18.5m) + 41층 367㎡(24.2×15.1m)
타워+저층별동,5 저층별동,53,53,178.9,195,24,134,8,61,37580,400.0,10943,48523,1346,14.33,0.028,4.0,0.05,2,3.527,14.49,53층 630㎡(43.5×14.5m) + 저층부 7층 600㎡(42.4×14.1m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,198,30,134,8,64,37580,400.0,11641,49221,4135,44.01,0.057,4.2,0.06,3,3.387,12.81,43층 361㎡(28.2×12.8m) + 43층 361㎡(28.2×12.8m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,203,31,134,12,69,37580,400.0,11823,49403,4135,44.01,0.185,4.0,0.05,3,3.417,14.18,48층 322㎡(22.7×14.2m) + 48층 322㎡(22.7×14.2m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,204,32,134,12,70,37580,400.0,11606,49186,4129,43.95,0.176,4.2,0.06,3,3.419,12.81,43층 361㎡(28.2×12.8m) + 43층 361㎡(28.2×12.8m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,206,31,134,12,72,37580,400.0,13045,50625,4129,43.95,0.147,6.6,0.08,3,3.44,10.35,48층 322㎡(31.1×10.4m) + 48층 322㎡(31.1×10.4m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,208,31,134,12,74,37580,400.0,11401,48981,4135,44.01,0.146,6.3,0.08,3,3.463,13.33,48층 284㎡(21.3×13.3m) + 48층 284㎡(21.3×13.3m) + 저층부 3층 4000㎡(89.4×44.7m)
단일,1a 방위·위치,47,47,159.1,213,19,134,12,79,37580,400.0,9631,47211,866,9.22,0.023,,,1,3.461,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,200,32,135,12,65,37580,400.0,13740,51320,4129,43.95,0.085,7.2,0.08,3,3.416,9.83,53층 290㎡(29.5×9.8m) + 53층 290㎡(29.5×9.8m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,201,31,135,12,66,37580,400.0,12948,50528,4129,43.95,0.151,9.5,0.11,3,3.439,11.48,53층 290㎡(25.3×11.5m) + 53층 290㎡(25.3×11.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,201,31,135,12,66,37580,400.0,12948,50528,4129,43.95,0.151,9.5,0.11,3,3.439,11.48,53층 290㎡(25.3×11.5m) + 53층 290㎡(25.3×11.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,203,23,135,12,68,37580,400.0,10916,48496,4135,44.01,0.138,13.3,0.21,3,3.408,13.67,38층 411㎡(30.1×13.7m) + 38층 411㎡(30.1×13.7m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,203,34,135,12,68,37580,400.0,12983,50563,4135,44.01,0.177,5.5,0.06,3,3.388,11.48,53층 290㎡(25.3×11.5m) + 53층 290㎡(25.3×11.5m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이,3 쌍둥이,55+53,55,185.5,194,29,136,10,58,37580,400.0,14929,52509,784,8.35,0.033,23.9,0.26,2,3.262,10.67,55층 342㎡(32.0×10.7m) + 53층 355㎡(32.6×10.9m)
단일,1a 방위·위치,47,47,159.1,194,27,136,10,58,37580,400.0,9631,47211,866,9.22,0.057,,,1,3.22,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,210,25,136,10,74,37580,400.0,9728,47308,4135,44.01,0.075,12.9,0.2,3,3.401,14.08,38층 317㎡(22.5×14.1m) + 38층 317㎡(22.5×14.1m) + 저층부 4층 4000㎡(89.4×44.7m)
단일,1a 방위·위치,47,47,159.1,212,21,136,12,76,37580,400.0,9631,47211,866,9.22,0.074,,,1,3.489,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,192,35,137,10,55,37580,400.0,9631,47211,866,9.22,0.109,,,1,3.361,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,194,26,137,12,57,37580,400.0,9657,47237,4129,43.95,0.098,12.6,0.2,3,3.433,14.08,38층 317㎡(22.5×14.1m) + 38층 317㎡(22.5×14.1m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,195,32,137,10,58,37580,400.0,11865,49445,4135,44.01,0.084,19.5,0.24,3,3.42,11.37,48층 284㎡(25.0×11.4m) + 48층 284㎡(25.0×11.4m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,200,34,137,12,63,37580,400.0,12328,49908,4135,44.01,0.167,7.5,0.09,3,3.395,12.09,48층 322㎡(26.6×12.1m) + 48층 322㎡(26.6×12.1m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,202,24,137,14,65,37580,400.0,13080,50660,4135,44.01,0.082,7.8,0.1,3,3.491,10.35,48층 322㎡(31.1×10.4m) + 48층 322㎡(31.1×10.4m) + 저층부 2층 4000㎡(89.4×44.7m)
단일,1a 방위·위치,47,47,159.1,203,23,137,12,66,37580,400.0,9631,47211,866,9.22,0.082,,,1,3.547,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,203,20,137,3,66,37580,400.0,11348,48928,4129,43.95,0.088,13.7,0.17,3,3.344,13.33,48층 284㎡(21.3×13.3m) + 48층 284㎡(21.3×13.3m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,207,25,137,12,70,37580,400.0,11160,48740,4129,43.95,0.118,17.4,0.24,3,3.437,12.06,43층 320㎡(26.5×12.1m) + 43층 320㎡(26.5×12.1m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,210,26,137,12,73,37580,400.0,12417,49997,4129,43.95,0.058,4.7,0.05,3,3.459,13.46,53층 290㎡(21.5×13.5m) + 53층 290㎡(21.5×13.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,193,37,138,14,55,37580,400.0,11165,48745,4135,44.01,0.175,4.6,0.06,3,3.397,15.02,43층 361㎡(24.0×15.0m) + 43층 361㎡(24.0×15.0m) + 저층부 2층 4000㎡(89.4×44.7m)
단일,1a 방위·위치,47,47,159.1,193,29,138,10,55,37580,400.0,9631,47211,866,9.22,0.056,,,1,3.274,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,196,31,138,10,58,37580,400.0,13775,51355,4135,44.01,0.073,21.1,0.24,3,3.399,9.83,53층 290㎡(29.5×9.8m) + 53층 290㎡(29.5×9.8m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,208,32,138,12,70,37580,400.0,13775,51355,4135,44.01,0.095,7.2,0.08,3,3.426,9.83,53층 290㎡(29.5×9.8m) + 53층 290㎡(29.5×9.8m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,208,30,138,11,70,37580,400.0,11865,49445,4135,44.01,0.085,5.6,0.07,3,3.404,11.37,48층 284㎡(25.0×11.4m) + 48층 284㎡(25.0×11.4m) + 저층부 3층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,209,31,138,12,71,37580,400.0,11812,49392,4129,43.95,0.168,6.0,1.49,3,3.45,11.37,48층 284㎡(25.0×11.4m) + 48층 284㎡(25.0×11.4m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,196,32,139,10,57,37580,400.0,11606,49186,4129,43.95,0.183,8.2,0.11,3,3.422,12.81,43층 361㎡(28.2×12.8m) + 43층 361㎡(28.2×12.8m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,198,31,139,12,59,37580,400.0,11555,49135,4129,43.95,0.098,6.8,0.09,3,3.443,11.45,43층 433㎡(30.9×14.0m) + 43층 289㎡(25.2×11.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,198,33,139,12,59,37580,400.0,11649,49229,2602,27.7,0.196,6.6,0.09,3,3.404,11.69,43층 451㎡(31.5×14.3m) + 43층 301㎡(25.7×11.7m) + 저층부 3층 2500㎡(59.2×42.3m)
단일,1a 방위·위치,47,47,159.1,198,32,139,6,59,37580,400.0,9631,47211,866,9.22,0.067,,,1,3.349,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,198,26,139,6,59,37580,400.0,13740,51320,4129,43.95,0.068,16.9,0.19,3,3.346,9.83,53층 290㎡(29.5×9.8m) + 53층 290㎡(29.5×9.8m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,205,24,139,12,66,37580,400.0,9657,47237,4129,43.95,0.14,13.7,3.42,3,3.466,14.08,38층 317㎡(22.5×14.1m) + 38층 317㎡(22.5×14.1m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,206,33,139,12,67,37580,400.0,12417,49997,4129,43.95,0.103,6.5,1.63,3,3.389,13.46,53층 290㎡(21.5×13.5m) + 53층 290㎡(21.5×13.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,209,31,139,12,70,37580,400.0,12452,50032,4135,44.01,0.073,4.7,0.05,3,3.423,13.46,53층 290㎡(21.5×13.5m) + 53층 290㎡(21.5×13.5m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,203,27,140,12,63,37580,400.0,10070,47650,2607,27.75,0.174,17.4,0.27,3,3.457,12.13,38층 324㎡(26.7×12.1m) + 38층 324㎡(26.7×12.1m) + 저층부 7층 2500㎡(70.7×35.4m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,208,32,140,12,68,37580,400.0,12576,50156,2607,27.75,0.107,5.9,0.07,3,3.373,13.71,53층 301㎡(21.9×13.7m) + 53층 301㎡(21.9×13.7m) + 저층부 3층 2500㎡(70.7×35.4m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,211,30,140,12,71,37580,400.0,11812,49392,4129,43.95,0.148,5.6,0.07,3,3.467,11.37,48층 284㎡(25.0×11.4m) + 48층 284㎡(25.0×11.4m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,196,21,141,1,55,37580,400.0,11813,49393,4129,43.95,0.172,17.8,0.24,3,3.383,10.32,43층 320㎡(31.0×10.3m) + 43층 320㎡(31.0×10.3m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,205,21,141,4,64,37580,400.0,12504,50084,4129,43.95,0.068,17.3,0.21,3,3.407,9.73,48층 284㎡(29.2×9.7m) + 48층 284㎡(29.2×9.7m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,208,21,141,10,67,37580,400.0,10651,48231,4135,44.01,0.082,16.7,0.26,3,3.44,10.29,38층 317㎡(30.9×10.3m) + 38층 317㎡(30.9×10.3m) + 저층부 4층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,210,31,141,12,69,37580,400.0,12328,49908,4135,44.01,0.109,4.9,0.06,3,3.425,12.09,48층 322㎡(26.6×12.1m) + 48층 322㎡(26.6×12.1m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,210,22,141,0,69,37580,400.0,13080,50660,4135,44.01,0.086,16.6,0.21,3,3.367,10.35,48층 322㎡(31.1×10.4m) + 48층 322㎡(31.1×10.4m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,214,18,141,12,73,37580,400.0,11812,49392,4129,43.95,0.045,15.6,0.19,3,3.468,11.37,48층 284㎡(25.0×11.4m) + 48층 284㎡(25.0×11.4m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,215,31,141,12,74,37580,400.0,11348,48928,4129,43.95,0.176,6.8,1.69,3,3.44,13.33,48층 284㎡(21.3×13.3m) + 48층 284㎡(21.3×13.3m) + 저층부 3층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,187,29,142,10,45,37580,400.0,10098,47678,4135,44.01,0.07,18.9,0.29,3,3.48,12.01,38층 317㎡(26.4×12.0m) + 38층 317㎡(26.4×12.0m) + 저층부 4층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,192,23,142,6,50,37580,400.0,10028,47608,4129,43.95,0.107,16.1,0.25,3,3.433,12.01,38층 317㎡(26.4×12.0m) + 38층 317㎡(26.4×12.0m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이,3 쌍둥이,53+53,53,178.9,200,29,142,10,58,37580,400.0,14782,52362,798,8.49,0.033,23.8,0.27,2,3.26,10.87,53층 355㎡(32.6×10.9m) + 53층 355㎡(32.6×10.9m)
쌍둥이,3 쌍둥이,53+50,53,178.9,200,29,142,10,58,37580,400.0,14556,52136,821,8.73,0.032,23.6,0.26,2,3.259,10.87,53층 355㎡(32.6×10.9m) + 50층 376㎡(33.6×11.2m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,209,25,142,12,67,37580,400.0,11400,48980,2602,27.7,0.136,4.4,0.06,3,3.472,11.34,43층 424㎡(30.6×13.9m) + 43층 283㎡(24.9×11.3m) + 저층부 4층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,210,32,142,10,68,37580,400.0,12452,50032,4135,44.01,0.068,6.5,1.63,3,3.364,13.46,53층 290㎡(21.5×13.5m) + 53층 290㎡(21.5×13.5m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,211,23,142,12,69,37580,400.0,12948,50528,4129,43.95,0.06,9.5,0.11,3,3.493,11.48,53층 290㎡(25.3×11.5m) + 53층 290㎡(25.3×11.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,213,26,142,12,71,37580,400.0,11555,49135,4129,43.95,0.125,4.3,0.06,3,3.457,11.45,43층 433㎡(30.9×14.0m) + 43층 289㎡(25.2×11.5m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,214,30,142,12,72,37580,400.0,12261,49841,4129,43.95,0.169,17.2,0.24,3,3.39,9.81,43층 433㎡(36.0×12.0m) + 43층 289㎡(29.4×9.8m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,215,27,142,12,73,37580,400.0,12399,49979,2602,27.7,0.141,4.7,0.06,3,3.447,12.33,48층 334㎡(27.1×12.3m) + 48층 334㎡(27.1×12.3m) + 저층부 3층 2500㎡(59.2×42.3m)
쌍둥이+저층부,4 쌍둥이+저층부,43+43,43,145.9,216,24,142,12,74,37580,400.0,11813,49393,4129,43.95,0.114,16.7,0.23,3,3.45,10.32,43층 320㎡(31.0×10.3m) + 43층 320㎡(31.0×10.3m) + 저층부 3층 4000㎡(74.8×53.5m)
단일,1a 방위·위치,47,47,159.1,223,21,142,12,81,37580,400.0,9631,47211,866,9.22,0.053,,,1,3.435,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,198,29,143,10,55,37580,400.0,11788,49368,4129,43.95,0.097,12.8,0.16,3,3.294,14.18,48층 322㎡(22.7×14.2m) + 48층 322㎡(22.7×14.2m) + 저층부 2층 4000㎡(74.8×53.5m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,200,21,143,0,57,37580,400.0,11582,49162,4135,44.01,0.151,15.3,0.24,3,3.359,11.7,38층 411㎡(35.1×11.7m) + 38층 411㎡(35.1×11.7m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,38+38,38,129.4,201,26,143,10,58,37580,400.0,10651,48231,4135,44.01,0.146,19.2,0.3,3,3.396,10.29,38층 317㎡(30.9×10.3m) + 38층 317㎡(30.9×10.3m) + 저층부 4층 4000㎡(89.4×44.7m)
쌍둥이,3 쌍둥이,53+44,53,178.9,201,29,143,10,58,37580,400.0,14086,51666,875,9.31,0.03,23.2,0.26,2,3.257,10.87,53층 355㎡(32.6×10.9m) + 44층 427㎡(35.8×11.9m)
단일,1a 방위·위치,47,47,159.1,202,30,143,5,59,37580,400.0,9631,47211,866,9.22,0.102,,,1,3.373,16.33,47층 800㎡(49.0×16.3m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,203,36,143,14,60,37580,400.0,11823,49403,4135,44.01,0.069,6.9,1.73,3,3.411,14.18,48층 322㎡(22.7×14.2m) + 48층 322㎡(22.7×14.2m) + 저층부 2층 4000㎡(89.4×44.7m)
쌍둥이+저층부,4 쌍둥이+저층부,48+48,48,162.4,213,26,143,12,70,37580,400.0,13388,50968,2602,27.7,0.108,6.2,0.08,3,3.454,9.72,48층 425㎡(35.7×11.9m) + 48층 283㎡(29.2×9.7m) + 저층부 2층 2500㎡(59.2×42.3m)
